"Year","Rider","Rnk.Dauphine","Rnk.Tour","Rnk.TourDeSuisse"
2016,"Janse van Rensburg Reinardt",NA,115,86
2016,"Jaun Lukas",NA,NA,126
2016,"Jeandesboz Fabrice",62,60,NA
2016,"Jeannesson Arnold",NA,87,NA
2016,"Jones Carter",130,NA,NA
2016,"Juul-Jensen Christopher",NA,119,48
2016,"Kangert Tanel",NA,26,NA
2016,"Keisse Iljo",NA,139,87
2016,"Keizer Martijn",120,NA,NA
2016,"Kelderman Wilco",NA,32,8
2016,"Keukeleire Jens",88,NA,NA
2016,"King Ben",77,NA,NA
2016,"Kiryienka Vasil",NA,103,21
2016,"Kittel Marcel",NA,166,NA
2016,"Kišerlovski Robert",26,58,NA
2016,"Knees Christian",NA,NA,63
2016,"Koch Jonas",NA,NA,61
2016,"Kohler Martin",NA,NA,107
2016,"Konrad Patrick",59,65,NA
2016,"Koren Kristijan",NA,152,74
2016,"Kozontchuk Dmitry",NA,NA,66
2016,"Kreder Michel",NA,NA,96
2016,"Kreuziger Roman",19,10,NA
2016,"Kristoff Alexander",118,149,NA
2016,"Krizek Matthias",NA,NA,84
2016,"Ladagnous Matthieu",99,NA,NA
2016,"Lagutin Sergey",NA,NA,36
2016,"Landa Mikel",12,35,NA
2016,"Langeveld Sebastian",132,NA,NA
2016,"Laporte Christophe",NA,157,NA
2016,"Lemoine Cyril",116,137,NA
2016,"Lindeman Bert-Jan",NA,94,59
2016,"Losada Alberto",80,67,NA
2016,"Lunke Sindre",NA,NA,68
2016,"Lutsenko Alexey",75,62,NA
2016,"López David",NA,NA,34
2016,"López Miguel Ángel",NA,NA,1
2016,"Majka Rafal",NA,27,NA
2016,"Malacarne Davide",NA,NA,51
2016,"Mamykin Matvey",NA,NA,31
2016,"Martens Paul",NA,98,85
2016,"Martin Dan",3,9,NA
2016,"Martin Guillaume",29,NA,NA
2016,"Martin Tony",65,NA,NA
2016,"Marycz Jaroslaw",NA,NA,119
2016,"Matthews Michael",NA,110,NA
2016,"Maté Luis Ángel",NA,55,NA
2016,"McLay Daniel",NA,170,NA
2016,"Meier Christian",94,NA,NA
2016,"Meintjes Louis",9,8,NA
2016,"Minard Sébastien",NA,NA,90
2016,"Minnaard Marco",101,NA,NA
2016,"Moinard Amaël",50,45,NA
2016,"Molard Rudy",83,NA,NA
2016,"Mollema Bauke",NA,11,NA
2016,"Morabito Steve",43,36,NA
2016,"Moreno Daniel",30,31,NA
2016,"Mori Manuele",74,NA,NA
2016,"Mørkøv Michael",128,NA,NA
2016,"Naesen Oliver",73,83,NA
2016,"Navardauskas Ramunas",NA,134,NA
2016,"Navarro Daniel",11,NA,NA
2016,"Nibali Vincenzo",NA,30,NA
2016,"Niemiec Przemyslaw",NA,NA,42
2016,"Nieve Mikel",NA,17,NA
2016,"Niyonshuti Adrien",NA,NA,114
2016,"Oliveira Nelson",41,80,NA
2016,"Oomen Sam",NA,NA,38
2016,"Pantano Jarlinson",NA,19,4
2016,"Pasqualon Andrea",NA,NA,73
2016,"Paterski Maciej",NA,NA,53
2016,"Pauwels Serge",47,42,NA
2016,"Pedrero Antonio",81,NA,NA
2016,"Peraud Jean-Christophe",NA,NA,56
2016,"Petit Adrien",NA,164,NA
2016,"Petrov Evgeni",NA,NA,109
2016,"Pibernik Luka",64,102,NA
2016,"Pichon Laurent",NA,NA,45
2016,"Pineau Cédric",NA,NA,55
2016,"Pinot Thibaut",16,NA,NA
2016,"Pires Bruno",NA,NA,80
2016,"Plaza Rubén",NA,72,NA
2016,"Podlaski Michal",NA,NA,99
2016,"Poels Wout",25,28,NA
2016,"Polanc Jan",NA,54,15
2016,"Polnický Jirí",NA,NA,95
2016,"Ponzi Simone",NA,NA,101
2016,"Porte Richie",4,5,NA
2016,"Pozzovivo Domenico",NA,33,NA
2016,"Preidler Georg",NA,56,NA
2016,"Puccio Salvatore",85,NA,NA
2016,"Périchon Pierre-Luc",NA,93,NA
2016,"Quintana Dayer",28,NA,NA
2016,"Quintana Nairo",NA,3,NA
2016,"Quéméneur Perrig",63,NA,NA
2016,"Rast Grégory",NA,123,102
2016,"Reichenbach Sébastien",52,14,NA
2016,"Reijnen Kiel",NA,NA,116
2016,"Restrepo Jhonatan",NA,NA,52
2016,"Reza Kévin",NA,NA,82
2016,"Riblon Christophe",NA,NA,76
2016,"Richeze Maximiliano",NA,144,70
2016,"Rodríguez Joaquim",NA,7,NA
2016,"Roelandts Jürgen",NA,126,NA
2016,"Rolland Pierre",10,16,NA
2016,"Roosen Timo",NA,111,NA
2016,"Rosa Diego",8,37,NA
2016,"Roux Anthony",70,63,NA
2016,"Rowe Luke",93,151,NA
2016,"Roy Jérémy",57,96,NA
2016,"Sabatini Fabio",NA,150,NA
2016,"Sagan Juraj",NA,NA,120
2016,"Sagan Peter",NA,95,111
2016,"Samoilau Branislau",NA,NA,50
2016,"Scarponi Michele",NA,NA,27
2016,"Schillinger Andreas",NA,154,NA
2016,"Schleck Fränk",NA,34,19
2016,"Schär Michael",NA,76,30
2016,"Sepúlveda Eduardo",NA,59,NA
2016,"Sergent Jesse",NA,NA,108
2016,"Sicard Romain",34,81,NA
2016,"Sieberg Marcel",NA,169,NA
2016,"Simón Jordi",NA,NA,20
2016,"Sinkeldam Ramon",134,143,NA
2016,"Skujinš Toms",NA,NA,92
2016,"Slagter Tom-Jelte",66,82,NA
2016,"Smukulis Gatis",NA,NA,118
2016,"Soler Marc",79,NA,NA
2016,"Soupe Geoffrey",NA,142,NA
2016,"Stachowiak Adam",NA,NA,79
2016,"Stannard Ian",89,161,NA
2016,"Stetina Peter",NA,46,22
2016,"Stuyven Jasper",NA,99,93
2016,"Stüssi Colin",NA,NA,122
2016,"Szmyd Sylwester",NA,NA,115
2016,"Sánchez Luis León",33,48,NA
2016,"Sørensen Chris Anker",NA,84,NA
2016,"Sütterlin Jasha",NA,NA,60
2016,"Talansky Andrew",NA,NA,5
2016,"Tankink Bram",NA,NA,47
2016,"Teklehaimanot Daniel",87,85,NA
2016,"Teunissen Mike",123,NA,NA
2016,"Theuns Edward",127,NA,NA
2016,"Thomas Geraint",NA,15,17
2016,"Timmer Albert",NA,153,NA
2016,"Tiralongo Paolo",72,74,NA
2016,"Tolhoek Antwan",NA,NA,57
2016,"Tosatto Matteo",NA,145,NA
2016,"Turgot Sébastien",NA,NA,113
2016,"Vachon Florian",NA,105,NA
2016,"Vakoc Petr",NA,118,33
2016,"Valgren Michael",90,77,NA
2016,"Valverde Alejandro",NA,6,NA
2016,"Van Asbroeck Tom",NA,NA,98
2016,"Van Avermaet Greg",76,44,NA
2016,"Van den Broeck Jurgen",24,NA,NA
2016,"Vanmarcke Sep",NA,104,NA
2016,"Vanotti Alessandro",NA,NA,112
2016,"Velits Martin",125,NA,NA
2016,"Ventoso Francisco José",100,NA,NA
2016,"Vermeulen Alexey",82,NA,NA
2016,"Vermote Julien",NA,114,77
2016,"Veuchelen Frederik",103,NA,NA
2016,"Vichot Arthur",86,78,NA
2016,"Vicioso Ángel",109,129,NA
2016,"Voeckler Thomas",58,79,NA
2016,"Voss Paul",56,101,NA
2016,"Vuillermoz Alexis",38,20,NA
2016,"Waeytens Zico",110,NA,NA
2016,"Wagner Robert",NA,163,NA
2016,"Weening Pieter",NA,NA,62
2016,"Wynants Maarten",NA,138,NA
2016,"Wyss Danilo",NA,NA,35
2016,"Wyss Marcel",NA,NA,43
2016,"Yates Adam",7,4,NA
2016,"Zakarin Ilnur",NA,25,NA
2016,"Zaugg Oliver",NA,NA,91
2016,"Zepuntke Ruben",NA,NA,65
2016,"Zoidl Riccardo",NA,NA,46
2016,"Zubeldia Haimar",42,24,NA
2016,"Zurlo Federico",131,NA,NA
2016,"de Kort Koen",95,NA,NA
2016,"de Vreese Laurens",NA,NA,105
2016,"de la Parte Víctor",NA,NA,11
2016,"ten Dam Laurens",NA,73,72
2016,"van Baarle Dylan",107,91,NA
2016,"van Garderen Tejay",NA,29,6
2016,"van Winden Dennis",135,NA,NA
2016,"van der Haar Lars",108,NA,NA
2016,"van der Lijke Nick",NA,NA,67
2016,"Ðurasek Kristijan",NA,51,58
2016,"Špilak Simon",NA,NA,9
2016,"Štybar Zdenek",NA,NA,81
2017,"Albasini Michael",NA,98,67
2017,"Amador Andrey",NA,87,NA
2017,"Anderson Ryan",NA,NA,117
2017,"Arashiro Yukiya",82,109,NA
2017,"Arcas Jorge",78,NA,NA
2017,"Armée Sander",51,NA,NA
2017,"Arndt Nikias",NA,84,62
2017,"Aru Fabio",5,5,NA
2017,"Asselman Jesper",NA,NA,106
2017,"Atapuma Darwin",NA,41,44
2017,"Backaert Frederik",79,132,NA
2017,"Bagdonas Gediminas",NA,NA,125
2017,"Bak Lars Ytting",NA,123,NA
2017,"Bakelants Jan",NA,22,18
2017,"Bardet Romain",6,3,NA
2017,"Barguil Warren",30,10,NA
2017,"Battaglin Enrico",93,NA,NA
2017,"Bauer Jack",NA,105,85
2017,"Bauhaus Phil",119,NA,NA
2017,"Bennati Daniele",NA,104,NA
2017,"Benoot Tiesj",12,20,NA
2017,"Betancur Carlos",NA,18,17
2017,"Bettiol Alberto",56,90,NA
2017,"Bevin Patrick",NA,114,32
2017,"Bewley Sam",NA,NA,96
2017,"Bilbao Pello",NA,NA,10
2017,"Boasson Hagen Edvald",52,78,NA
2017,"Bodnar Maciej",NA,116,104
2017,"Bole Grega",68,143,NA
2017,"Bonifazio Niccolò",NA,NA,89
2017,"Bono Matteo",102,111,NA
2017,"Bookwalter Brent",64,NA,NA
2017,"Boom Lars",NA,NA,81
2017,"Boswell Ian",57,NA,NA
2017,"Boudat Thomas",NA,140,121
2017,"Bouet Maxime",NA,55,NA
2017,"Bouhanni Nacer",NA,138,NA
2017,"Bouwman Koen",112,NA,NA
2017,"Božic Borut",NA,160,NA
2017,"Brajkovic Janez",24,45,NA
2017,"Brambilla Gianluca",NA,53,NA
2017,"Brown Nathan",62,43,NA
2017,"Buchmann Emanuel",7,15,NA
2017,"Burghardt Marcus",NA,131,71
2017,"Bystrøm Sven Erik",101,NA,NA
2017,"Bárta Jan",NA,NA,63
2017,"Calmejane Lilian",NA,35,36
2017,"Canty Brendan",95,NA,NA
2017,"Carapaz Richard",44,NA,NA
2017,"Cardoso André",19,NA,NA
2017,"Carthy Hugh",NA,NA,56
2017,"Caruso Damiano",NA,11,2
2017,"Castroviejo Jonathan",NA,60,NA
2017,"Chavanel Sylvain",NA,25,53
2017,"Chaves Esteban",26,62,NA
2017,"Chernetski Sergei",77,NA,NA
2017,"Christian Mark",NA,NA,55
2017,"Cimolai Davide",NA,152,NA
2017,"Cink Ondrej",NA,NA,19
2017,"Claeys Dimitri",115,163,NA
2017,"Clarke Simon",23,86,NA
2017,"Clement Stef",16,NA,NA
2017,"Colbrelli Sonny",NA,122,NA
2017,"Combaud Romain",113,NA,NA
2017,"Consonni Simone",NA,NA,119
2017,"Contador Alberto",11,9,NA
2017,"Conti Valerio",NA,NA,12
2017,"Cort Magnus",NA,NA,129
2017,"Costa Rui",NA,NA,5
2017,"Cummings Steve",NA,141,NA
2017,"Curvers Roy",NA,142,116
2017,"De Gendt Thomas",NA,51,NA
2017,"De Marchi Alessandro",104,99,NA
2017,"Debesay Mekseb",NA,NA,28
2017,"Declercq Tim",105,NA,NA
2017,"Degand Thomas",20,34,NA
2017,"Degenkolb John",NA,121,68
2017,"Deignan Philip",NA,NA,61
2017,"Delage Mickaël",122,NA,NA
2017,"Dennis Rohan",NA,NA,97
2017,"Denz Nico",NA,NA,134
2017,"Dibben Jonathan",NA,NA,140
2017,"Dombrowski Joe",NA,NA,34
2017,"Domont Axel",53,68,NA
2017,"Dougall Nic",NA,NA,124
2017,"Doull Owain",NA,NA,80
2017,"Démare Arnaud",123,NA,NA
2017,"Edet Nicolas",NA,76,NA
2017,"Eiking Odd Christian",NA,NA,21
2017,"Eisel Bernhard",NA,153,NA
2017,"El Fares Julien",88,NA,NA
2017,"Elmiger Martin",NA,NA,75
2017,"Erviti Imanol",86,92,NA
2017,"Feillu Brice",NA,16,NA
2017,"Felline Fabio",NA,NA,31
2017,"Fernández Delio",42,NA,NA
2017,"Fominykh Daniil",NA,NA,99
2017,"Frank Mathias",NA,30,7
2017,"Frankiny Kilian",92,NA,NA
2017,"Froome Chris",4,1,NA
2017,"Fröhlinger Johannes",108,NA,NA
2017,"Fuglsang Jakob",1,NA,NA
2017,"Gallopin Tony",38,21,NA
2017,"García Cortina Iván",NA,NA,135
2017,"Gasparotto Enrico",NA,NA,50
2017,"Gastauer Ben",NA,37,NA
2017,"Gate Aaron",NA,NA,73
2017,"Gatto Oscar",NA,NA,108
2017,"Gautier Cyril",NA,48,NA
2017,"Geoghegan Hart Tao",NA,NA,14
2017,"Gesbert Élie",NA,85,NA
2017,"Geschke Simon",NA,64,NA
2017,"Gilbert Philippe",NA,NA,29
2017,"Gogl Michael",67,146,NA
2017,"Greipel André",NA,149,NA
2017,"Grellier Fabien",NA,NA,86
2017,"Grivko Andrey",NA,120,NA
2017,"Grmay Tsgabu",NA,73,24
2017,"Groenewegen Dylan",NA,156,NA
2017,"Gruzdev Dmitriy",NA,115,94
2017,"Gène Yohann",NA,134,NA
2017,"Haig Jack",31,NA,NA
2017,"Haller Marco",NA,155,111
2017,"Hamilton Chris",125,NA,NA
2017,"Hansen Adam",NA,113,NA
2017,"Hansen Lasse Norman ",NA,NA,126
2017,"Hardy Romain",NA,26,NA
2017,"Hayman Mathew",NA,151,NA
2017,"Henao Sebastián",NA,NA,33
2017,"Henao Sergio",NA,28,NA
2017,"Herklotz Silvio",63,NA,NA
2017,"Hermans Ben",33,NA,NA
2017,"Hernández Jesús",54,NA,NA
2017,"Herrada Jesús",32,97,NA
2017,"Hirt Jan",NA,NA,25
2017,"Hivert Jonathan",NA,NA,102
2017,"Hoelgaard Daniel",NA,NA,113
2017,"Hofstede Lennard",60,NA,NA
2017,"Hollenstein Reto",NA,150,69
2017,"Houle Hugo",NA,NA,43
2017,"Howson Damien",40,88,NA
2017,"Hupond Thierry",85,NA,NA
2017,"Impey Daryl",72,47,NA
2017,"Irizar Markel",99,135,NA
2017,"Izagirre Ion",NA,NA,6
2017,"Janse van Rensburg Reinardt",NA,118,NA
2017,"Jansen Amund Grøndahl",124,NA,NA
2017,"Kaczmarek Jakub",NA,NA,101
2017,"Kamyshev Arman",NA,NA,136
2017,"Keizer Martijn",NA,NA,123
2017,"Kennaugh Peter",27,NA,NA
2017,"Keukeleire Jens",47,59,NA
2017,"King Ben",NA,NA,82
2017,"Kiryienka Vasil",NA,112,NA
2017,"Kišerlovski Robert",NA,31,NA
2017,"Knees Christian",84,144,NA
2017,"Kolár Michael",NA,NA,115
2017,"Konovalovas Ignatas",118,NA,NA
2017,"Konrad Patrick",NA,NA,13
2017,"Kozhatayev Bakhtiyar",89,93,NA
2017,"Kreuziger Roman",28,24,NA
2017,"Kristoff Alexander",NA,130,NA
2017,"Kruijswijk Steven",NA,NA,3
2017,"Kudus Merhawi",NA,NA,15
2017,"Kurek Adrian",NA,NA,120
2017,"Kwiatkowski Michal",43,57,NA
2017,"Küng Stefan",NA,79,52
2017,"Laengen Vegard Stake ",34,127,NA
2017,"Lammertink Maurits",39,75,NA
2017,"Lampaert Yves",NA,NA,88
2017,"Landa Mikel",NA,4,NA
2017,"Laporte Christophe",NA,133,NA
2017,"Latour Pierre",15,29,NA
2017,"Le Gac Olivier",121,158,NA
2017,"Leezer Tom",NA,166,NA
2017,"Lemoine Cyril",109,128,NA
2017,"Lindeman Bert-Jan",NA,NA,87
2017,"Losada Alberto",NA,NA,41
2017,"Lutsenko Alexey",48,71,NA
2017,"Machado Tiago",NA,74,NA
2017,"Maes Nikolas",NA,NA,103
2017,"Maison Jérémy",91,NA,NA
2017,"Mamykin Matvey",NA,NA,20
2017,"Marcato Marco",NA,96,NA
2017,"Marczynski Tomasz",NA,NA,47
2017,"Martens Paul",NA,82,54
2017,"Martin Dan",3,6,NA
2017,"Martin Guillaume",18,23,NA
2017,"Martin Tony",90,101,NA
2017,"Matthews Michael",NA,69,60
2017,"Maté Luis Ángel",NA,56,NA
2017,"McCarthy Jay",NA,94,49
2017,"Meijers Jeroen",NA,NA,110
2017,"Meintjes Louis",8,8,NA
2017,"Minnaard Marco",58,40,NA
2017,"Modolo Sacha",NA,NA,114
2017,"Mohoric Matej",NA,NA,58
2017,"Moinard Amaël",73,32,NA
2017,"Molard Rudy",NA,36,NA
2017,"Mollema Bauke",NA,17,NA
2017,"Monfort Maxime",NA,NA,23
2017,"Moreno Daniel",36,NA,NA
2017,"Moreno Javier",NA,119,90
2017,"Mori Manuele",65,NA,NA
2017,"Morton Lachlan",NA,NA,84
2017,"Mullen Ryan",NA,NA,131
2017,"Mørkøv Michael",116,NA,NA
2017,"Naesen Oliver",29,63,NA
2017,"Nauleau Bryan",96,NA,NA
2017,"Navarro Daniel",17,27,NA
2017,"Nieve Mikel",NA,14,9
2017,"Nordhaug Lars Petter",NA,NA,107
2017,"O'Connor Ben",46,NA,NA
2017,"Offredo Yoann",66,110,NA
2017,"Oliveira Nelson",NA,NA,38
2017,"Olivier Daan",NA,NA,27
2017,"Oomen Sam",14,NA,NA
2017,"Oss Daniel",NA,NA,109
2017,"Pacher Quentin",87,NA,NA
2017,"Pantano Jarlinson",NA,46,NA
2017,"Pasqualon Andrea",NA,137,NA
2017,"Pauwels Serge",41,19,NA
2017,"Pearson Daniel",NA,NA,93
2017,"Pedrero Antonio",NA,NA,57
2017,"Petilli Simone",NA,NA,45
2017,"Petit Adrien",NA,126,NA
2017,"Pfingsten Christoph",75,NA,NA
2017,"Phinney Taylor",NA,159,128
2017,"Pichon Laurent",NA,125,NA
2017,"Pineau Cédric",NA,NA,132
2017,"Planckaert Baptiste",NA,NA,76
2017,"Plucinski Leszek",NA,NA,122
2017,"Politt Nils",59,95,NA
2017,"Poljanski Pawel",NA,80,NA
2017,"Ponzi Simone",NA,NA,51
2017,"Porte Richie",2,NA,NA
2017,"Power Robert",NA,NA,98
2017,"Pozzovivo Domenico",NA,NA,4
2017,"Puccio Salvatore",NA,NA,65
2017,"Périchon Pierre-Luc",NA,42,NA
2017,"Quintana Dayer",NA,NA,66
2017,"Quintana Nairo",NA,12,NA
2017,"Quéméneur Perrig",NA,106,40
2017,"Rast Grégory",NA,NA,105
2017,"Reguigui Youcef",107,NA,NA
2017,"Reijnen Kiel",NA,NA,127
2017,"Reinders Elmar",NA,NA,133
2017,"Restrepo Jhonatan",NA,NA,79
2017,"Reza Kévin",NA,NA,91
2017,"Roche Nicolas",45,33,NA
2017,"Roelandts Jürgen",NA,136,NA
2017,"Roglic Primož",NA,38,NA
2017,"Rolland Pierre",NA,54,NA
2017,"Roux Anthony",NA,NA,46
2017,"Rowe Luke",NA,167,NA
2017,"Sabatini Fabio",NA,154,NA
2017,"Sagan Juraj",NA,NA,139
2017,"Sagan Peter",NA,NA,72
2017,"Samoilau Branislau",NA,NA,112
2017,"Schär Michael",NA,72,30
2017,"Selig Rüdiger",NA,165,NA
2017,"Sepúlveda Eduardo",NA,65,NA
2017,"Sicard Romain",50,66,NA
2017,"Simon Julien",83,117,NA
2017,"Sinkeldam Ramon",NA,148,118
2017,"Smith Dion",80,124,NA
2017,"Soler Marc",NA,NA,8
2017,"Stalnov Nikita",106,NA,NA
2017,"Swift Ben",35,83,NA
2017,"Sénéchal Florian",NA,161,NA
2017,"Sütterlin Jasha",70,108,NA
2017,"Taaramäe Rein",NA,NA,83
2017,"Talansky Andrew",22,49,NA
2017,"Teunissen Mike",NA,129,64
2017,"Thomson Jay Robert",94,NA,NA
2017,"Thwaites Scott",81,107,NA
2017,"Timmer Albert",NA,157,137
2017,"Tolhoek Antwan",49,NA,NA
2017,"Trentin Matteo",NA,NA,77
2017,"Tulik Angelo",71,89,NA
2017,"Turgis Anthony",100,NA,NA
2017,"Tusveld Martijn",NA,NA,22
2017,"Ulissi Diego",25,39,NA
2017,"Urán Rigoberto",NA,2,NA
2017,"Vachon Florian",NA,103,NA
2017,"Vakoc Petr",98,NA,NA
2017,"Valgren Michael",76,61,NA
2017,"Valls Rafael",10,NA,NA
2017,"Valverde Alejandro",9,NA,NA
2017,"Van Avermaet Greg",NA,58,48
2017,"Van Keirsbulck Guillaume",97,147,NA
2017,"Vanmarcke Sep",NA,NA,95
2017,"Vanspeybrouck Pieter",111,100,NA
2017,"Venter Jaco",NA,162,74
2017,"Vermeulen Alexey",61,NA,NA
2017,"Vermote Julien",103,139,NA
2017,"Verona Carlos",NA,NA,16
2017,"Vichot Arthur",NA,NA,42
2017,"Voeckler Thomas",55,91,NA
2017,"Vuillermoz Alexis",21,13,NA
2017,"Wagner Robert",NA,164,NA
2017,"Wallays Jelle",NA,NA,92
2017,"Warbasse Larry",NA,NA,39
2017,"Weening Pieter",NA,NA,100
2017,"Wellens Tim",NA,NA,78
2017,"Woods Michael",NA,NA,26
2017,"Wyss Danilo",69,81,NA
2017,"Yates Simon",13,7,NA
2017,"Zabel Rick",110,145,NA
2017,"Zeits Andrey",NA,44,NA
2017,"Zubeldia Haimar",37,52,NA
2017,"Zurlo Federico",120,NA,NA
2017,"de Backer Bert",114,NA,NA
2017,"de Kort Koen",NA,70,37
2017,"de la Parte Víctor",NA,NA,11
2017,"ten Dam Laurens",NA,67,NA
2017,"van Baarle Dylan",74,77,NA
2017,"van Garderen Tejay",NA,NA,35
2017,"van Poppel Boy",NA,NA,130
2017,"van der Hoorn Taco",NA,NA,138
2017,"van der Lijke Nick",NA,NA,59
2017,"Ðurasek Kristijan",NA,50,NA
2017,"Šiškevicius Evaldas",117,NA,NA
2017,"Špilak Simon",NA,NA,1
2017,"Štybar Zdenek",NA,102,70
2018,"Alaphilippe Julian",21,33,NA
2018,"Albasini Michael",NA,NA,83
2018,"Amador Andrey",NA,50,39
2018,"Antón Igor",NA,NA,69
2018,"Arashiro Yukiya",105,NA,NA
2018,"Arcas Jorge",93,NA,NA
2018,"Armirail Bruno",76,NA,NA
2018,"Arndt Nikias",NA,67,70
2018,"Atapuma Darwin",NA,69,NA
2018,"Backaert Frederik",99,NA,NA
2018,"Bardet Romain",3,6,NA
2018,"Barguil Warren",19,17,NA
2018,"Battaglin Enrico",NA,NA,42
2018,"Bauer Jack",NA,121,NA
2018,"Bauhaus Phil",111,NA,NA
2018,"Bennati Daniele",NA,104,82
2018,"Benoot Tiesj",14,NA,NA
2018,"Bernal Egan",NA,15,NA
2018,"Bernard Julien",NA,35,26
2018,"Bevin Patrick",62,NA,NA
2018,"Bidard François",NA,NA,19
2018,"Bilbao Pello",27,NA,NA
2018,"Boasson Hagen Edvald",67,84,NA
2018,"Bodnar Maciej",NA,122,116
2018,"Bohli Tom",104,NA,NA
2018,"Bookwalter Brent",37,NA,NA
2018,"Boswell Ian",32,79,NA
2018,"Boudat Thomas",NA,89,113
2018,"Bouet Maxime",28,42,NA
2018,"Bouwman Koen",NA,NA,22
2018,"Breschel Matti",NA,NA,119
2018,"Brown Nathan",NA,NA,102
2018,"Brändle Matthias",103,NA,NA
2018,"Buchmann Emanuel",6,NA,NA
2018,"Burghardt Marcus",NA,92,50
2018,"Calmejane Lilian",NA,30,31
2018,"Campenaerts Victor",73,NA,NA
2018,"Carretero Héctor",72,NA,NA
2018,"Carthy Hugh",NA,NA,18
2018,"Caruso Damiano",5,20,NA
2018,"Castrillo Jaime",96,NA,NA
2018,"Castroviejo Jonathan",30,70,NA
2018,"Cataldo Dario",46,NA,NA
2018,"Chavanel Sylvain",NA,39,NA
2018,"Chernetski Sergei",35,NA,NA
2018,"Christian Mark",NA,NA,78
2018,"Cimolai Davide",NA,NA,114
2018,"Claeys Dimitri",NA,130,NA
2018,"Clarke Simon",71,100,NA
2018,"Colbrelli Sonny",NA,109,101
2018,"Conti Valerio",15,NA,NA
2018,"Cort Magnus",NA,68,62
2018,"Courteille Arnaud",70,NA,NA
2018,"Cousin Jérôme",NA,93,NA
2018,"Craddock Lawson",95,145,NA
2018,"Cras Steff",NA,NA,47
2018,"Cunego Damiano",NA,NA,124
2018,"De Gendt Thomas",NA,65,NA
2018,"De Marchi Alessandro",NA,NA,106
2018,"Declercq Tim",NA,NA,99
2018,"Degand Thomas",42,54,NA
2018,"Degenkolb John",NA,111,96
2018,"Denifl Stefan",NA,NA,91
2018,"Dillier Silvan",NA,83,48
2018,"Dombrowski Joe",NA,NA,63
2018,"Domont Axel",52,NA,NA
2018,"Dougall Nic",NA,NA,112
2018,"Doull Owain",NA,NA,103
2018,"Duchesne Antoine",87,NA,NA
2018,"Dumoulin Tom",NA,2,NA
2018,"Dunbar Eddie",NA,NA,61
2018,"Dupont Timothy",NA,131,NA
2018,"Durbridge Luke",NA,118,NA
2018,"Démare Arnaud",NA,141,104
2018,"Edet Nicolas",20,43,NA
2018,"Erviti Imanol",91,77,NA
2018,"Fabbro Matteo",89,NA,NA
2018,"Feillu Brice",83,NA,NA
2018,"Felline Fabio",69,NA,NA
2018,"Ferrari Roberto",NA,138,132
2018,"Fraile Omar",NA,57,67
2018,"Frank Mathias",NA,55,17
2018,"Froome Chris",NA,3,NA
2018,"Fuglsang Jakob",NA,12,2
2018,"Gallopin Tony",31,NA,NA
2018,"Gasparotto Enrico",NA,NA,58
2018,"Gastauer Ben",NA,NA,46
2018,"Gatto Oscar",NA,NA,97
2018,"Gaudin Damien",NA,140,NA
2018,"Gaudu  David ",45,34,NA
2018,"Gautier Cyril",NA,NA,21
2018,"Geoghegan Hart Tao",13,NA,NA
2018,"Gerrans Simon",NA,107,86
2018,"Gesbert Élie",NA,86,NA
2018,"Geschke Simon",NA,25,40
2018,"Gesink Robert",NA,31,NA
2018,"Ghebreigzabhier Amanuel",22,NA,NA
2018,"Gilbert Philippe",NA,NA,51
2018,"Gogl Michael",NA,113,65
2018,"Gonçalves José",NA,NA,43
2018,"Golas Michal",NA,NA,77
2018,"Greipel André",NA,NA,123
2018,"Grellier Fabien",NA,120,98
2018,"Grmay Tsgabu",17,NA,NA
2018,"Grosu Eduard Michael",NA,NA,130
2018,"Gruzdev Dmitriy",NA,NA,85
2018,"Guarnieri Jacopo",NA,144,131
2018,"Haas Nathan",NA,NA,64
2018,"Haga Chad",NA,72,NA
2018,"Haig Jack",NA,NA,13
2018,"Halvorsen Kristoffer",NA,NA,128
2018,"Hamilton Lucas",47,NA,NA
2018,"Hansen Adam",NA,NA,93
2018,"Hansen Jesper",NA,56,24
2018,"Hardy Romain",64,105,NA
2018,"Hatsuyama Sho",NA,NA,135
2018,"Haussler Heinrich",94,125,NA
2018,"Hayman Mathew",NA,108,NA
2018,"Henao Sebastián",NA,NA,30
2018,"Hepburn Michael",NA,117,134
2018,"Herrada Jesús",50,47,NA
2018,"Hollenstein Reto",NA,NA,53
2018,"Houle Hugo",61,NA,NA
2018,"Howes Alex",92,NA,NA
2018,"Howson Damien",43,NA,NA
2018,"Impey Daryl",66,46,NA
2018,"Ito Masakazu",NA,NA,133
2018,"Izagirre Gorka",NA,24,32
2018,"Izagirre Ion",NA,22,15
2018,"Janse van Rensburg Reinardt",NA,110,NA
2018,"Jansen Amund Grøndahl",NA,139,NA
2018,"Jungels Bob",25,11,NA
2018,"Juul-Jensen Christopher",NA,NA,68
2018,"Kangert Tanel",NA,16,11
2018,"Keisse Iljo",NA,NA,118
2018,"Kelderman Wilco",NA,NA,5
2018,"Keukeleire Jens",63,NA,NA
2018,"Kišerlovski Robert",41,NA,NA
2018,"Knox James",78,NA,NA
2018,"Kochetkov Pavel",36,61,NA
2018,"Koning Peter",NA,NA,126
2018,"Konrad Patrick",NA,NA,74
2018,"Koren Kristijan",NA,102,88
2018,"Kragh Andersen Søren",NA,52,59
2018,"Kristoff Alexander",NA,114,110
2018,"Kruijswijk Steven",NA,5,8
